seqnames	start	end	width	strand	bias
12103	chr2	148292866	148293365	500	*	0.4
12104	chr2	148326411	148326910	500	*	0.444
12105	chr2	148336607	148337106	500	*	0.428
12106	chr2	148338260	148338759	500	*	0.474
12107	chr2	148344810	148345309	500	*	0.428
12108	chr2	148350409	148350908	500	*	0.454
12109	chr2	148375459	148375958	500	*	0.504
12110	chr2	148393079	148393578	500	*	0.428
12111	chr2	148395625	148396124	500	*	0.62
12112	chr2	148397079	148397578	500	*	0.472
12113	chr2	148400614	148401113	500	*	0.424
12114	chr2	148406181	148406680	500	*	0.58
12115	chr2	148407255	148407754	500	*	0.622
12116	chr2	148407948	148408447	500	*	0.596
12117	chr2	148409028	148409527	500	*	0.508
12118	chr2	148421589	148422088	500	*	0.402
12119	chr2	148425818	148426317	500	*	0.414
12120	chr2	148431754	148432253	500	*	0.4
12121	chr2	148436230	148436729	500	*	0.442
12122	chr2	148442568	148443067	500	*	0.55
12123	chr2	148443232	148443731	500	*	0.574
12124	chr2	148451088	148451587	500	*	0.46
12125	chr2	148454098	148454597	500	*	0.432
12126	chr2	148478215	148478714	500	*	0.46
12127	chr2	148488829	148489328	500	*	0.408
12128	chr2	148492062	148492561	500	*	0.46
12129	chr2	148500474	148500973	500	*	0.486
12130	chr2	148522061	148522560	500	*	0.482
12131	chr2	148527006	148527505	500	*	0.394
12132	chr2	148527714	148528213	500	*	0.484
12133	chr2	148535489	148535988	500	*	0.504
12134	chr2	148536583	148537082	500	*	0.466
12135	chr2	148558336	148558835	500	*	0.414
12136	chr2	148561958	148562457	500	*	0.406
12137	chr2	148563376	148563875	500	*	0.44
12138	chr2	148567791	148568290	500	*	0.438
12139	chr2	148572200	148572699	500	*	0.354
12140	chr2	148573035	148573534	500	*	0.406
12141	chr2	148578049	148578548	500	*	0.436
12142	chr2	148578868	148579367	500	*	0.498
12143	chr2	148580544	148581043	500	*	0.412
12144	chr2	148582840	148583339	500	*	0.426
12145	chr2	148585692	148586191	500	*	0.506
12146	chr2	148599323	148599822	500	*	0.432
12147	chr2	148611845	148612344	500	*	0.386
12148	chr2	148624497	148624996	500	*	0.486
12149	chr2	148654960	148655459	500	*	0.42
12150	chr2	148672364	148672863	500	*	0.608
12151	chr2	148680855	148681354	500	*	0.652
12152	chr2	148685732	148686231	500	*	0.428
12153	chr2	148698551	148699050	500	*	0.456
12154	chr2	148706435	148706934	500	*	0.51
12155	chr2	148732082	148732581	500	*	0.634
12156	chr2	148752055	148752554	500	*	0.402
12157	chr2	148763854	148764353	500	*	0.5
12158	chr2	148851152	148851651	500	*	0.476
12159	chr2	148856744	148857243	500	*	0.452
12160	chr2	148875249	148875748	500	*	0.61
12161	chr2	148877227	148877726	500	*	0.468
12162	chr2	148884712	148885211	500	*	0.49
12163	chr2	148902189	148902688	500	*	0.506
12164	chr2	149195764	149196263	500	*	0.44
12165	chr2	149283223	149283722	500	*	0.418
12166	chr2	149350288	149350787	500	*	0.442
12167	chr2	149422405	149422904	500	*	0.416
12168	chr2	150099687	150100186	500	*	0.374
12169	chr2	150111251	150111750	500	*	0.494
12170	chr2	150134152	150134651	500	*	0.43
12171	chr2	150136386	150136885	500	*	0.55
12172	chr2	150217804	150218303	500	*	0.528
12173	chr2	150306917	150307416	500	*	0.426
12174	chr2	150311067	150311566	500	*	0.524
12175	chr2	150321111	150321610	500	*	0.396
12176	chr2	150362483	150362982	500	*	0.532
12177	chr2	150375702	150376201	500	*	0.382
12178	chr2	150390401	150390900	500	*	0.418
12179	chr2	150437448	150437947	500	*	0.472
12180	chr2	150451275	150451774	500	*	0.534
12181	chr2	150558657	150559156	500	*	0.45
12182	chr2	150566943	150567442	500	*	0.492
12183	chr2	150570004	150570503	500	*	0.52
12184	chr2	150577563	150578062	500	*	0.496
12185	chr2	150578520	150579019	500	*	0.474
12186	chr2	150608226	150608725	500	*	0.642
12187	chr2	150609025	150609524	500	*	0.442
12188	chr2	150619542	150620041	500	*	0.544
12189	chr2	150627017	150627516	500	*	0.522
12190	chr2	150635934	150636433	500	*	0.418
12191	chr2	150638193	150638692	500	*	0.496
12192	chr2	150646482	150646981	500	*	0.488
12193	chr2	150651115	150651614	500	*	0.548
12194	chr2	150656098	150656597	500	*	0.484
12195	chr2	150657207	150657706	500	*	0.464
12196	chr2	150665546	150666045	500	*	0.476
12197	chr2	150667274	150667773	500	*	0.534
12198	chr2	150668153	150668652	500	*	0.614
12199	chr2	150669528	150670027	500	*	0.526
12200	chr2	150673853	150674352	500	*	0.536
12201	chr2	150674812	150675311	500	*	0.478
12202	chr2	150678330	150678829	500	*	0.436
12203	chr2	150688430	150688929	500	*	0.684
12204	chr2	150741353	150741852	500	*	0.4
12205	chr2	150748850	150749349	500	*	0.614
12206	chr2	150750318	150750817	500	*	0.448
12207	chr2	150772586	150773085	500	*	0.492
12208	chr2	150786628	150787127	500	*	0.646
12209	chr2	150802995	150803494	500	*	0.418
12210	chr2	150810576	150811075	500	*	0.434
12211	chr2	150828109	150828608	500	*	0.464
12212	chr2	150830897	150831396	500	*	0.51
12213	chr2	150844663	150845162	500	*	0.456
12214	chr2	150861156	150861655	500	*	0.422
12215	chr2	150869429	150869928	500	*	0.468
12216	chr2	150874574	150875073	500	*	0.44
12217	chr2	150894840	150895339	500	*	0.418
12218	chr2	150895821	150896320	500	*	0.43
12219	chr2	150904434	150904933	500	*	0.702
12220	chr2	150909459	150909958	500	*	0.578
12221	chr2	150915098	150915597	500	*	0.382
12222	chr2	150921555	150922054	500	*	0.384
12223	chr2	150976723	150977222	500	*	0.5
12224	chr2	150981448	150981947	500	*	0.428
12225	chr2	151000725	151001224	500	*	0.422
12226	chr2	151009005	151009504	500	*	0.736
12227	chr2	151011241	151011740	500	*	0.388
12228	chr2	151037265	151037764	500	*	0.368
12229	chr2	151038016	151038515	500	*	0.498
12230	chr2	151039103	151039602	500	*	0.644
12231	chr2	151494125	151494624	500	*	0.7
12232	chr2	151500384	151500883	500	*	0.418
12233	chr2	151524288	151524787	500	*	0.394
12234	chr2	151530362	151530861	500	*	0.538
12235	chr2	151533473	151533972	500	*	0.516
12236	chr2	151536373	151536872	500	*	0.458
12237	chr2	151542362	151542861	500	*	0.702
12238	chr2	151543321	151543820	500	*	0.496
12239	chr2	151563512	151564011	500	*	0.416
12240	chr2	151575901	151576400	500	*	0.576
12241	chr2	151581984	151582483	500	*	0.536
12242	chr2	151587232	151587731	500	*	0.52
12243	chr2	151605576	151606075	500	*	0.576
12244	chr2	151632164	151632663	500	*	0.72
12245	chr2	151682297	151682796	500	*	0.462
12246	chr2	151702249	151702748	500	*	0.79
12247	chr2	151724606	151725105	500	*	0.4
12248	chr2	151739499	151739998	500	*	0.486
12249	chr2	151740957	151741456	500	*	0.61
12250	chr2	151742042	151742541	500	*	0.448
12251	chr2	151742790	151743289	500	*	0.446
12252	chr2	151748212	151748711	500	*	0.514
12253	chr2	151866431	151866930	500	*	0.53
12254	chr2	151871000	151871499	500	*	0.56
12255	chr2	151876052	151876551	500	*	0.538
12256	chr2	151930415	151930914	500	*	0.546
12257	chr2	151937866	151938365	500	*	0.514
12258	chr2	151939642	151940141	500	*	0.512
12259	chr2	151943998	151944497	500	*	0.548
12260	chr2	151962412	151962911	500	*	0.54
12261	chr2	151970689	151971188	500	*	0.584
12262	chr2	151973305	151973804	500	*	0.57
12263	chr2	151973884	151974383	500	*	0.6
12264	chr2	151979987	151980486	500	*	0.626
12265	chr2	151985631	151986130	500	*	0.494
12266	chr2	151994504	151995003	500	*	0.564
12267	chr2	151996219	151996718	500	*	0.532
12268	chr2	152000685	152001184	500	*	0.594
12269	chr2	152009405	152009904	500	*	0.436
12270	chr2	152011626	152012125	500	*	0.534
12271	chr2	152020212	152020711	500	*	0.498
12272	chr2	152029304	152029803	500	*	0.638
12273	chr2	152048963	152049462	500	*	0.622
12274	chr2	152080694	152081193	500	*	0.596
12275	chr2	152081708	152082207	500	*	0.722
12276	chr2	152085349	152085848	500	*	0.57
12277	chr2	152105320	152105819	500	*	0.706
12278	chr2	152111959	152112458	500	*	0.518
12279	chr2	152112887	152113386	500	*	0.518
12280	chr2	152122825	152123324	500	*	0.498
12281	chr2	152143345	152143844	500	*	0.732
12282	chr2	152155435	152155934	500	*	0.574
12283	chr2	152186985	152187484	500	*	0.48
12284	chr2	152197167	152197666	500	*	0.502
12285	chr2	152226713	152227212	500	*	0.704
12286	chr2	152281296	152281795	500	*	0.436
12287	chr2	152293711	152294210	500	*	0.754
12288	chr2	152332283	152332782	500	*	0.66
12289	chr2	152343552	152344051	500	*	0.596
12290	chr2	152347063	152347562	500	*	0.484
12291	chr2	152349701	152350200	500	*	0.522
12292	chr2	152360389	152360888	500	*	0.568
12293	chr2	152363547	152364046	500	*	0.528
12294	chr2	152368626	152369125	500	*	0.502
12295	chr2	152372016	152372515	500	*	0.458
12296	chr2	152373735	152374234	500	*	0.49
12297	chr2	152392736	152393235	500	*	0.478
12298	chr2	152396083	152396582	500	*	0.616
12299	chr2	152397744	152398243	500	*	0.786
12300	chr2	152398715	152399214	500	*	0.662
12301	chr2	152406122	152406621	500	*	0.584
12302	chr2	152414358	152414857	500	*	0.726
12303	chr2	152437408	152437907	500	*	0.56
12304	chr2	152450154	152450653	500	*	0.578
12305	chr2	152472393	152472892	500	*	0.412
12306	chr2	152516038	152516537	500	*	0.48
12307	chr2	152544584	152545083	500	*	0.438
12308	chr2	152553971	152554470	500	*	0.504
12309	chr2	152556458	152556957	500	*	0.462
12310	chr2	152587104	152587603	500	*	0.476
12311	chr2	152615541	152616040	500	*	0.48
12312	chr2	152620476	152620975	500	*	0.514
12313	chr2	152639534	152640033	500	*	0.56
12314	chr2	152661109	152661608	500	*	0.478
12315	chr2	152669316	152669815	500	*	0.684
12316	chr2	152671488	152671987	500	*	0.516
12317	chr2	152678246	152678745	500	*	0.406
12318	chr2	152693194	152693693	500	*	0.504
12319	chr2	152696605	152697104	500	*	0.566
12320	chr2	152723774	152724273	500	*	0.664
12321	chr2	152734976	152735475	500	*	0.588
12322	chr2	152736017	152736516	500	*	0.59
12323	chr2	152739672	152740171	500	*	0.468
12324	chr2	152741447	152741946	500	*	0.594
12325	chr2	152742383	152742882	500	*	0.502
12326	chr2	152753754	152754253	500	*	0.61
12327	chr2	152756684	152757183	500	*	0.546
12328	chr2	152766445	152766944	500	*	0.574
12329	chr2	152767636	152768135	500	*	0.532
12330	chr2	152769683	152770182	500	*	0.478
12331	chr2	152775369	152775868	500	*	0.47
12332	chr2	152780386	152780885	500	*	0.536
12333	chr2	152784595	152785094	500	*	0.484
12334	chr2	152789223	152789722	500	*	0.534
12335	chr2	152794314	152794813	500	*	0.544
12336	chr2	152797280	152797779	500	*	0.442
12337	chr2	152804390	152804889	500	*	0.568
12338	chr2	152810052	152810551	500	*	0.474
12339	chr2	152811202	152811701	500	*	0.484
12340	chr2	152814279	152814778	500	*	0.472
12341	chr2	152816295	152816794	500	*	0.528
12342	chr2	152817619	152818118	500	*	0.514
12343	chr2	152825668	152826167	500	*	0.478
12344	chr2	152830403	152830902	500	*	0.568
12345	chr2	152831190	152831689	500	*	0.702
12346	chr2	152847766	152848265	500	*	0.576
12347	chr2	152904072	152904571	500	*	0.546
12348	chr2	152914396	152914895	500	*	0.574
12349	chr2	152933074	152933573	500	*	0.572
12350	chr2	152939811	152940310	500	*	0.524
12351	chr2	152951525	152952024	500	*	0.672
12352	chr2	152962242	152962741	500	*	0.542
12353	chr2	152985441	152985940	500	*	0.504
12354	chr2	153002554	153003053	500	*	0.548
12355	chr2	153003737	153004236	500	*	0.494
12356	chr2	153015069	153015568	500	*	0.648
12357	chr2	153032068	153032567	500	*	0.714
12358	chr2	153038484	153038983	500	*	0.576
12359	chr2	153045678	153046177	500	*	0.546
12360	chr2	153048070	153048569	500	*	0.53
12361	chr2	153049328	153049827	500	*	0.602
12362	chr2	153052738	153053237	500	*	0.616
12363	chr2	153065617	153066116	500	*	0.542
12364	chr2	153081137	153081636	500	*	0.498
12365	chr2	153084266	153084765	500	*	0.532
12366	chr2	153090517	153091016	500	*	0.578
12367	chr2	153091151	153091650	500	*	0.508
12368	chr2	153092750	153093249	500	*	0.47
12369	chr2	153108379	153108878	500	*	0.674
12370	chr2	153117056	153117555	500	*	0.532
12371	chr2	153120230	153120729	500	*	0.456
12372	chr2	153121841	153122340	500	*	0.532
12373	chr2	153122758	153123257	500	*	0.502
12374	chr2	153125890	153126389	500	*	0.518
12375	chr2	153128949	153129448	500	*	0.55
12376	chr2	153130998	153131497	500	*	0.526
12377	chr2	153134114	153134613	500	*	0.554
12378	chr2	153140167	153140666	500	*	0.52
12379	chr2	153147670	153148169	500	*	0.496
12380	chr2	153161222	153161721	500	*	0.56
12381	chr2	153168141	153168640	500	*	0.446
12382	chr2	153170317	153170816	500	*	0.444
12383	chr2	153199048	153199547	500	*	0.364
12384	chr2	153211368	153211867	500	*	0.442
12385	chr2	153214735	153215234	500	*	0.486
12386	chr2	153221575	153222074	500	*	0.484
12387	chr2	153224993	153225492	500	*	0.648
12388	chr2	153227896	153228395	500	*	0.428
12389	chr2	153241118	153241617	500	*	0.79
12390	chr2	153259493	153259992	500	*	0.538
12391	chr2	153262991	153263490	500	*	0.518
12392	chr2	153291242	153291741	500	*	0.672
12393	chr2	153298855	153299354	500	*	0.5
12394	chr2	153319125	153319624	500	*	0.542
12395	chr2	153332930	153333429	500	*	0.418
12396	chr2	153336180	153336679	500	*	0.474
12397	chr2	153338380	153338879	500	*	0.472
12398	chr2	153345522	153346021	500	*	0.594
12399	chr2	153350638	153351137	500	*	0.446
12400	chr2	153411449	153411948	500	*	0.552
12401	chr2	153414543	153415042	500	*	0.526
12402	chr2	153443811	153444310	500	*	0.716
12403	chr2	153444415	153444914	500	*	0.748
12404	chr2	153478518	153479017	500	*	0.546
12405	chr2	153481151	153481650	500	*	0.548
12406	chr2	153483226	153483725	500	*	0.618
12407	chr2	153490874	153491373	500	*	0.5
12408	chr2	153492386	153492885	500	*	0.742
12409	chr2	153494037	153494536	500	*	0.602
12410	chr2	153495586	153496085	500	*	0.524
12411	chr2	153506348	153506847	500	*	0.548
12412	chr2	153509045	153509544	500	*	0.592
12413	chr2	153509645	153510144	500	*	0.55
12414	chr2	153511851	153512350	500	*	0.586
12415	chr2	153519935	153520434	500	*	0.574
12416	chr2	153523639	153524138	500	*	0.546
12417	chr2	153525918	153526417	500	*	0.596
12418	chr2	153543840	153544339	500	*	0.578
12419	chr2	153549459	153549958	500	*	0.574
12420	chr2	153558364	153558863	500	*	0.5
12421	chr2	153560918	153561417	500	*	0.61
12422	chr2	153561611	153562110	500	*	0.558
12423	chr2	153568308	153568807	500	*	0.548
12424	chr2	153583533	153584032	500	*	0.608
12425	chr2	153586481	153586980	500	*	0.542
12426	chr2	153600812	153601311	500	*	0.578
12427	chr2	153608056	153608555	500	*	0.56
12428	chr2	153609552	153610051	500	*	0.574
12429	chr2	153610787	153611286	500	*	0.598
12430	chr2	153618355	153618854	500	*	0.478
12431	chr2	153632311	153632810	500	*	0.662
12432	chr2	153639195	153639694	500	*	0.502
12433	chr2	153649400	153649899	500	*	0.764
12434	chr2	153668760	153669259	500	*	0.428
12435	chr2	153694545	153695044	500	*	0.492
12436	chr2	153710808	153711307	500	*	0.498
12437	chr2	153712972	153713471	500	*	0.496
12438	chr2	153733916	153734415	500	*	0.528
12439	chr2	153741129	153741628	500	*	0.736
12440	chr2	153779045	153779544	500	*	0.58
12441	chr2	153784674	153785173	500	*	0.444
12442	chr2	153807443	153807942	500	*	0.518
12443	chr2	153850767	153851266	500	*	0.528
12444	chr2	153862022	153862521	500	*	0.492
12445	chr2	153894978	153895477	500	*	0.536
12446	chr2	153924651	153925150	500	*	0.566
12447	chr2	153929814	153930313	500	*	0.546
12448	chr2	153937757	153938256	500	*	0.516
12449	chr2	153943492	153943991	500	*	0.512
12450	chr2	153950653	153951152	500	*	0.426
12451	chr2	153952868	153953367	500	*	0.482
12452	chr2	153953774	153954273	500	*	0.53
12453	chr2	153995569	153996068	500	*	0.544
12454	chr2	154038876	154039375	500	*	0.502
12455	chr2	154173127	154173626	500	*	0.454
12456	chr2	154187499	154187998	500	*	0.454
12457	chr2	154206941	154207440	500	*	0.502
12458	chr2	154215122	154215621	500	*	0.492
12459	chr2	154222940	154223439	500	*	0.514
12460	chr2	154294677	154295176	500	*	0.474
12461	chr2	154300339	154300838	500	*	0.614
12462	chr2	154372320	154372819	500	*	0.598
12463	chr2	154389230	154389729	500	*	0.472
12464	chr2	154407722	154408221	500	*	0.746
12465	chr2	154436064	154436563	500	*	0.698
12466	chr2	154454043	154454542	500	*	0.382
12467	chr2	154463850	154464349	500	*	0.464
12468	chr2	154507724	154508223	500	*	0.498
12469	chr2	154538623	154539122	500	*	0.492
12470	chr2	154539586	154540085	500	*	0.432
12471	chr2	154548606	154549105	500	*	0.538
12472	chr2	154549580	154550079	500	*	0.688
12473	chr2	154552403	154552902	500	*	0.612
12474	chr2	154558398	154558897	500	*	0.632
12475	chr2	154569779	154570278	500	*	0.696
12476	chr2	154574252	154574751	500	*	0.498
12477	chr2	154584079	154584578	500	*	0.488
12478	chr2	154586348	154586847	500	*	0.446
12479	chr2	154592962	154593461	500	*	0.49
12480	chr2	154597352	154597851	500	*	0.48
12481	chr2	154603565	154604064	500	*	0.53
12482	chr2	154613295	154613794	500	*	0.77
12483	chr2	154632224	154632723	500	*	0.532
12484	chr2	154633346	154633845	500	*	0.48
12485	chr2	154634132	154634631	500	*	0.506
12486	chr2	154646626	154647125	500	*	0.502
12487	chr2	154647954	154648453	500	*	0.452
12488	chr2	154656719	154657218	500	*	0.66
12489	chr2	154657705	154658204	500	*	0.494
12490	chr2	154659486	154659985	500	*	0.446
12491	chr2	154684841	154685340	500	*	0.488
12492	chr2	154696259	154696758	500	*	0.464
12493	chr2	154700131	154700630	500	*	0.502
12494	chr2	154702812	154703311	500	*	0.57
12495	chr2	154712017	154712516	500	*	0.578
12496	chr2	154732595	154733094	500	*	0.462
12497	chr2	154765555	154766054	500	*	0.498
12498	chr2	154786121	154786620	500	*	0.5
12499	chr2	154790749	154791248	500	*	0.718
12500	chr2	154791627	154792126	500	*	0.702
12501	chr2	154817748	154818247	500	*	0.42
12502	chr2	154892551	154893050	500	*	0.618
12503	chr2	154916484	154916983	500	*	0.448
12504	chr2	154942932	154943431	500	*	0.482
12505	chr2	155011189	155011688	500	*	0.468
12506	chr2	155019095	155019594	500	*	0.534
12507	chr2	155026961	155027460	500	*	0.522
12508	chr2	155050661	155051160	500	*	0.596
12509	chr2	155074100	155074599	500	*	0.632
12510	chr2	155082340	155082839	500	*	0.51
12511	chr2	155090959	155091458	500	*	0.538
12512	chr2	155093298	155093797	500	*	0.476
12513	chr2	155133419	155133918	500	*	0.694
12514	chr2	155149272	155149771	500	*	0.378
12515	chr2	155207377	155207876	500	*	0.384
12516	chr2	155219516	155220015	500	*	0.416
12517	chr2	155236402	155236901	500	*	0.648
12518	chr2	155240920	155241419	500	*	0.506
12519	chr2	155276161	155276660	500	*	0.688
12520	chr2	155276701	155277200	500	*	0.698
12521	chr2	155295446	155295945	500	*	0.506
12522	chr2	155318554	155319053	500	*	0.462
12523	chr2	155357115	155357614	500	*	0.586
12524	chr2	155367683	155368182	500	*	0.502
12525	chr2	155369294	155369793	500	*	0.49
12526	chr2	155373273	155373772	500	*	0.42
12527	chr2	155381713	155382212	500	*	0.69
12528	chr2	155385093	155385592	500	*	0.514
12529	chr2	155404530	155405029	500	*	0.426
12530	chr2	155473457	155473956	500	*	0.834
12531	chr2	155481957	155482456	500	*	0.402
12532	chr2	155512391	155512890	500	*	0.5
12533	chr2	155514620	155515119	500	*	0.636
12534	chr2	155517800	155518299	500	*	0.684
12535	chr2	155538358	155538857	500	*	0.508
12536	chr2	155552924	155553423	500	*	0.456
12537	chr2	155554557	155555056	500	*	0.4
12538	chr2	155592518	155593017	500	*	0.628
12539	chr2	155604838	155605337	500	*	0.556
12540	chr2	155613296	155613795	500	*	0.576
12541	chr2	155619691	155620190	500	*	0.508
12542	chr2	155624621	155625120	500	*	0.532
12543	chr2	155626967	155627466	500	*	0.552
12544	chr2	155629218	155629717	500	*	0.674
12545	chr2	155641710	155642209	500	*	0.546
12546	chr2	155663116	155663615	500	*	0.412
12547	chr2	155673487	155673986	500	*	0.42
